#options: 1520x2700 fps=30000/1001 timebase=1001/30000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=6 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=13700 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:145 out:147 type:b dur:2 cpbdur:2 q:23.60 aq:19.60 tex:66196 mv:29774 misc:15342 imb:245 pmb:5880 smb:9930 d:s ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:23.59 aq:19.66 tex:66252 mv:29562 misc:15330 imb:216 pmb:6032 smb:9807 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:23.59 aq:15.63 tex:1297425 mv:78061 misc:3210 imb:2201 pmb:13313 smb:541 d:s ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:23.59 aq:19.00 tex:272912 mv:58585 misc:13391 imb:792 pmb:11055 smb:4208 d:s ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:23.59 aq:19.68 tex:87118 mv:38974 misc:15580 imb:386 pmb:6894 smb:8775 d:s ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:23.59 aq:19.55 tex:76655 mv:34164 misc:15757 imb:306 pmb:6603 smb:9146 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:23.58 aq:15.64 tex:1200671 mv:75894 misc:4043 imb:1894 pmb:13312 smb:849 d:s ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:23.58 aq:18.59 tex:183724 mv:51237 misc:15311 imb:437 pmb:9710 smb:5908 d:s ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:23.58 aq:19.61 tex:72163 mv:32197 misc:15680 imb:288 pmb:6206 smb:9561 d:s ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:23.58 aq:19.68 tex:73011 mv:31513 misc:15548 imb:250 pmb:6398 smb:9407 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:23.56 aq:15.68 tex:1203309 mv:74517 misc:4206 imb:1787 pmb:13340 smb:928 d:s ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:23.57 aq:18.68 tex:187494 mv:51248 misc:15242 imb:470 pmb:9620 smb:5965 d:s ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:23.58 aq:19.67 tex:73931 mv:32163 misc:15714 imb:244 pmb:6295 smb:9516 d:s ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:23.57 aq:19.63 tex:74112 mv:32099 misc:15557 imb:267 pmb:6346 smb:9442 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:23.53 aq:15.56 tex:1195485 mv:75080 misc:4315 imb:1824 pmb:13193 smb:1038 d:s ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:23.55 aq:18.65 tex:179360 mv:52461 misc:15219 imb:408 pmb:9619 smb:6028 d:s ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:23.55 aq:19.67 tex:75095 mv:32675 misc:15590 imb:242 pmb:6413 smb:9400 d:s ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:23.54 aq:19.58 tex:69197 mv:30793 misc:15362 imb:235 pmb:6120 smb:9700 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:23.50 aq:15.59 tex:1226768 mv:75861 misc:4243 imb:1736 pmb:13299 smb:1020 d:s ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:23.52 aq:18.57 tex:184440 mv:52483 misc:15213 imb:412 pmb:9705 smb:5938 d:s ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:23.53 aq:19.60 tex:66589 mv:31432 misc:15467 imb:235 pmb:6044 smb:9776 d:s ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:23.51 aq:19.64 tex:73003 mv:30599 misc:15462 imb:209 pmb:6222 smb:9624 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:23.54 aq:15.65 tex:1177977 mv:75560 misc:4231 imb:1749 pmb:13271 smb:1035 d:s ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:23.52 aq:18.61 tex:195752 mv:52574 misc:14938 imb:425 pmb:9840 smb:5790 d:s ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:23.51 aq:19.60 tex:75071 mv:32006 misc:15587 imb:245 pmb:6334 smb:9476 d:s ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:23.53 aq:19.57 tex:62496 mv:29851 misc:14997 imb:250 pmb:5750 smb:10055 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:23.52 aq:15.86 tex:1152959 mv:73159 misc:4458 imb:1699 pmb:13172 smb:1184 d:s ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:23.53 aq:18.54 tex:187635 mv:52973 misc:15112 imb:417 pmb:9674 smb:5964 d:s ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:23.53 aq:19.57 tex:66720 mv:31502 misc:15210 imb:244 pmb:5943 smb:9868 d:s ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:23.53 aq:19.57 tex:72997 mv:30866 misc:15441 imb:226 pmb:6271 smb:9558 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:23.51 aq:15.79 tex:1508141 mv:81574 misc:3117 imb:2761 pmb:12722 smb:572 d:s ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:23.52 aq:18.46 tex:232774 mv:56507 misc:14263 imb:509 pmb:10632 smb:4914 d:s ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:23.52 aq:19.62 tex:72781 mv:31629 misc:15558 imb:270 pmb:6127 smb:9658 d:s ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:23.51 aq:19.68 tex:94843 mv:38238 misc:15919 imb:393 pmb:7505 smb:8157 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:23.52 aq:15.75 tex:1278842 mv:77610 misc:3452 imb:2062 pmb:13329 smb:664 d:s ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:23.52 aq:18.63 tex:212838 mv:53731 misc:14415 imb:483 pmb:10476 smb:5096 d:s ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:23.51 aq:19.61 tex:87150 mv:35991 misc:15859 imb:285 pmb:7267 smb:8503 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:23.52 aq:19.68 tex:83409 mv:32850 misc:15765 imb:235 pmb:6988 smb:8832 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:23.53 aq:15.65 tex:1229410 mv:76127 misc:3735 imb:1895 pmb:13381 smb:779 d:s ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:23.53 aq:18.73 tex:203050 mv:53532 misc:14618 imb:429 pmb:10244 smb:5382 d:s ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:23.52 aq:19.77 tex:87581 mv:33363 misc:15816 imb:253 pmb:7069 smb:8733 d:s ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:23.53 aq:19.61 tex:75702 mv:31645 misc:15541 imb:285 pmb:6288 smb:9482 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:23.51 aq:15.68 tex:1236190 mv:75540 misc:4166 imb:1795 pmb:13240 smb:1020 d:s ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:23.52 aq:18.65 tex:204033 mv:53913 misc:14894 imb:464 pmb:9977 smb:5614 d:s ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:23.52 aq:19.62 tex:75170 mv:31844 misc:15530 imb:267 pmb:6242 smb:9546 d:s ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:23.52 aq:19.63 tex:73959 mv:32173 misc:15524 imb:252 pmb:6364 smb:9439 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:23.49 aq:15.62 tex:1229657 mv:76919 misc:3920 imb:1825 pmb:13363 smb:867 d:s ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:23.50 aq:18.66 tex:201274 mv:54156 misc:14858 imb:478 pmb:9968 smb:5609 d:s ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:23.51 aq:19.59 tex:77911 mv:32810 misc:15663 imb:237 pmb:6499 smb:9319 d:s ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:23.50 aq:19.64 tex:76138 mv:32445 misc:15617 imb:261 pmb:6453 smb:9341 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:23.55 aq:15.76 tex:1157610 mv:75545 misc:4165 imb:1779 pmb:13262 smb:1014 d:s ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:23.52 aq:18.52 tex:184438 mv:53863 misc:14987 imb:460 pmb:9781 smb:5814 d:s ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:23.51 aq:19.75 tex:66199 mv:32324 misc:15333 imb:281 pmb:5800 smb:9974 d:s ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:23.53 aq:19.63 tex:68988 mv:31667 misc:15457 imb:257 pmb:6107 smb:9691 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:23.56 aq:15.88 tex:1153730 mv:74002 misc:4412 imb:1702 pmb:13222 smb:1131 d:s ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:23.55 aq:18.60 tex:195054 mv:54717 misc:14957 imb:459 pmb:9897 smb:5699 d:s ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:23.55 aq:19.67 tex:74381 mv:32567 misc:15516 imb:260 pmb:6284 smb:9511 d:s ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:23.55 aq:19.68 tex:70875 mv:31047 misc:15438 imb:272 pmb:6154 smb:9629 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:23.56 aq:16.11 tex:1043717 mv:73311 misc:4692 imb:1729 pmb:13000 smb:1326 d:s ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:23.56 aq:18.54 tex:183382 mv:52312 misc:15082 imb:410 pmb:9668 smb:5977 d:s ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:23.56 aq:19.63 tex:74773 mv:33552 misc:15571 imb:259 pmb:6310 smb:9486 d:s ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:23.56 aq:19.57 tex:59890 mv:28833 misc:14909 imb:238 pmb:5555 smb:10262 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:23.54 aq:16.01 tex:1136995 mv:76835 misc:3170 imb:2213 pmb:13322 smb:520 d:s ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:23.55 aq:19.00 tex:285001 mv:60428 misc:12891 imb:777 pmb:11284 smb:3994 d:s ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:23.55 aq:19.57 tex:85302 mv:38811 misc:15679 imb:364 pmb:6957 smb:8734 d:s ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:23.54 aq:19.45 tex:78405 mv:34480 misc:15739 imb:333 pmb:6658 smb:9064 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:23.53 aq:16.27 tex:972761 mv:73646 misc:4393 imb:1725 pmb:13345 smb:985 d:s ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:23.53 aq:18.63 tex:198707 mv:52081 misc:14740 imb:484 pmb:10060 smb:5511 d:s ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:23.53 aq:19.58 tex:75796 mv:31553 misc:15651 imb:247 pmb:6450 smb:9358 d:s ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:23.53 aq:19.68 tex:75994 mv:31630 misc:15696 imb:242 pmb:6589 smb:9224 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:23.48 aq:16.68 tex:873030 mv:73466 misc:4832 imb:1723 pmb:13238 smb:1094 d:s ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:23.50 aq:18.55 tex:210300 mv:53139 misc:14521 imb:403 pmb:10410 smb:5242 d:s ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:23.51 aq:19.61 tex:78399 mv:32750 misc:15611 imb:230 pmb:6528 smb:9297 d:s ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:23.49 aq:19.60 tex:77909 mv:31865 misc:15634 imb:276 pmb:6511 smb:9268 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:23.43 aq:17.61 tex:614720 mv:72025 misc:6231 imb:1784 pmb:12883 smb:1388 d:s ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:23.45 aq:18.55 tex:227996 mv:53587 misc:14417 imb:469 pmb:10508 smb:5078 d:s ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:23.47 aq:19.61 tex:81676 mv:32869 misc:15703 imb:278 pmb:6551 smb:9226 d:s ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:23.44 aq:19.62 tex:84609 mv:33181 misc:15930 imb:248 pmb:6919 smb:8888 d:- ref:0 ;
in:227 out:225 type:P dur:2 cpbdur:2 q:23.34 aq:19.72 tex:235253 mv:54383 misc:14060 imb:1454 pmb:9514 smb:5087 d:s ref:0 ;
in:225 out:226 type:B dur:2 cpbdur:2 q:23.40 aq:19.81 tex:97604 mv:31748 misc:15856 imb:300 pmb:6567 smb:9188 d:t ref:0 ;
in:226 out:227 type:b dur:2 cpbdur:2 q:23.37 aq:19.85 tex:118494 mv:39680 misc:16050 imb:290 pmb:8143 smb:7622 d:- ref:0 ;
in:228 out:228 type:I dur:2 cpbdur:2 q:20.58 aq:13.78 tex:3535737 mv:617443 misc:644 imb:16055 pmb:0 smb:0 d:s ref:;
in:232 out:229 type:P dur:2 cpbdur:2 q:23.97 aq:17.04 tex:1190035 mv:73732 misc:2177 imb:2689 pmb:13149 smb:217 d:s ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:23.97 aq:19.88 tex:163325 mv:53857 misc:14634 imb:943 pmb:8950 smb:6162 d:s ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:23.97 aq:20.51 tex:72050 mv:38130 misc:13780 imb:694 pmb:5824 smb:9537 d:s ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:23.97 aq:20.59 tex:71478 mv:32912 misc:13762 imb:410 pmb:6160 smb:9485 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:23.94 aq:16.91 tex:1149628 mv:75481 misc:2731 imb:2146 pmb:13594 smb:315 d:s ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:23.96 aq:19.76 tex:155585 mv:51750 misc:14761 imb:659 pmb:8786 smb:6610 d:s ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:23.96 aq:20.70 tex:69935 mv:33200 misc:13785 imb:405 pmb:5984 smb:9666 d:s ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:23.95 aq:20.56 tex:61120 mv:30578 misc:13686 imb:401 pmb:5503 smb:10151 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:23.89 aq:16.80 tex:1099265 mv:76452 misc:2987 imb:2038 pmb:13628 smb:389 d:s ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:23.92 aq:19.61 tex:151113 mv:53858 misc:15109 imb:691 pmb:8900 smb:6464 d:s ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:23.93 aq:20.57 tex:64775 mv:32093 misc:13908 imb:384 pmb:5619 smb:10052 d:s ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:23.90 aq:20.35 tex:57330 mv:31184 misc:13654 imb:355 pmb:5405 smb:10295 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:23.81 aq:16.68 tex:1106783 mv:78213 misc:2884 imb:2009 pmb:13691 smb:355 d:s ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:23.85 aq:19.63 tex:146154 mv:52121 misc:14997 imb:622 pmb:8751 smb:6682 d:s ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:23.87 aq:20.38 tex:59586 mv:31263 misc:13751 imb:398 pmb:5418 smb:10239 d:s ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:23.83 aq:20.31 tex:56047 mv:31384 misc:13473 imb:372 pmb:5413 smb:10270 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:23.65 aq:16.58 tex:1134346 mv:77053 misc:3041 imb:1897 pmb:13772 smb:386 d:s ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:23.73 aq:19.45 tex:148513 mv:52614 misc:15097 imb:578 pmb:8858 smb:6619 d:s ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:23.77 aq:20.37 tex:59243 mv:32724 misc:14001 imb:366 pmb:5508 smb:10181 d:s ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:23.69 aq:20.22 tex:58501 mv:30348 misc:13487 imb:389 pmb:5340 smb:10326 d:- ref:0 ;
in:252 out:249 type:P dur:2 cpbdur:2 q:23.60 aq:16.53 tex:1129662 mv:78451 misc:2823 imb:2037 pmb:13686 smb:332 d:s ref:0 ;
in:250 out:250 type:B dur:2 cpbdur:2 q:23.63 aq:19.44 tex:156214 mv:53484 misc:14878 imb:616 pmb:9184 smb:6255 d:s ref:0 ;
in:249 out:251 type:b dur:2 cpbdur:2 q:23.64 aq:20.23 tex:61117 mv:33023 misc:13964 imb:371 pmb:5766 smb:9918 d:s ref:0 ;
in:251 out:252 type:b dur:2 cpbdur:2 q:23.62 aq:20.10 tex:62550 mv:33231 misc:13907 imb:392 pmb:5826 smb:9837 d:- ref:0 ;
in:256 out:253 type:P dur:2 cpbdur:2 q:23.56 aq:16.61 tex:1143517 mv:77596 misc:2671 imb:2014 pmb:13749 smb:292 d:s ref:0 ;
in:254 out:254 type:B dur:2 cpbdur:2 q:23.58 aq:19.43 tex:176809 mv:56137 misc:14654 imb:624 pmb:9727 smb:5704 d:s ref:0 ;
in:253 out:255 type:b dur:2 cpbdur:2 q:23.59 aq:20.28 tex:72381 mv:34699 misc:14344 imb:374 pmb:6405 smb:9276 d:s ref:0 ;
in:255 out:256 type:b dur:2 cpbdur:2 q:23.57 aq:20.17 tex:62677 mv:33042 misc:13817 imb:397 pmb:5597 smb:10061 d:- ref:0 ;
in:260 out:257 type:P dur:2 cpbdur:2 q:23.53 aq:16.47 tex:1298306 mv:77422 misc:2576 imb:2038 pmb:13715 smb:302 d:s ref:0 ;
in:258 out:258 type:B dur:2 cpbdur:2 q:23.55 aq:19.78 tex:257123 mv:59573 misc:13264 imb:875 pmb:10637 smb:4543 d:s ref:0 ;
in:257 out:259 type:b dur:2 cpbdur:2 q:23.56 aq:20.20 tex:75613 mv:38362 misc:14185 imb:520 pmb:6200 smb:9335 d:s ref:0 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:23.54 aq:20.25 tex:80728 mv:37715 misc:14189 imb:494 pmb:6557 smb:9004 d:- ref:0 ;
in:264 out:261 type:P dur:2 cpbdur:2 q:23.53 aq:16.41 tex:1188125 mv:78770 misc:2585 imb:2107 pmb:13661 smb:287 d:s ref:0 ;
in:262 out:262 type:B dur:2 cpbdur:2 q:23.53 aq:19.43 tex:182135 mv:56941 misc:14596 imb:663 pmb:9879 smb:5513 d:s ref:0 ;
in:261 out:263 type:b dur:2 cpbdur:2 q:23.53 aq:20.25 tex:77669 mv:35301 misc:14462 imb:396 pmb:6364 smb:9295 d:s ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:23.53 aq:20.14 tex:69314 mv:34673 misc:14141 imb:350 pmb:6122 smb:9583 d:- ref:0 ;
in:268 out:265 type:P dur:2 cpbdur:2 q:23.53 aq:16.42 tex:1146619 mv:79590 misc:2519 imb:2027 pmb:13756 smb:272 d:s ref:0 ;
in:266 out:266 type:B dur:2 cpbdur:2 q:23.53 aq:19.24 tex:162929 mv:54953 misc:14926 imb:637 pmb:9340 smb:6078 d:s ref:0 ;
in:265 out:267 type:b dur:2 cpbdur:2 q:23.53 aq:20.16 tex:65132 mv:32755 misc:14377 imb:363 pmb:5890 smb:9802 d:s ref:0 ;
in:267 out:268 type:b dur:2 cpbdur:2 q:23.53 aq:20.20 tex:63677 mv:34464 misc:14219 imb:361 pmb:5986 smb:9708 d:- ref:0 ;
in:272 out:269 type:P dur:2 cpbdur:2 q:23.55 aq:16.56 tex:1175433 mv:77924 misc:2915 imb:1918 pmb:13796 smb:341 d:s ref:0 ;
in:270 out:270 type:B dur:2 cpbdur:2 q:23.54 aq:19.33 tex:163817 mv:56238 misc:14969 imb:662 pmb:9282 smb:6111 d:s ref:0 ;
in:269 out:271 type:b dur:2 cpbdur:2 q:23.54 aq:20.07 tex:63989 mv:34505 misc:14018 imb:395 pmb:5791 smb:9869 d:s ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:23.55 aq:20.36 tex:67185 mv:33609 misc:14638 imb:362 pmb:6119 smb:9574 d:- ref:0 ;
in:276 out:273 type:P dur:2 cpbdur:2 q:23.54 aq:16.47 tex:1161981 mv:78857 misc:2586 imb:2010 pmb:13775 smb:270 d:s ref:0 ;
in:274 out:274 type:B dur:2 cpbdur:2 q:23.54 aq:19.35 tex:178900 mv:57354 misc:14554 imb:699 pmb:9677 smb:5679 d:s ref:0 ;
in:273 out:275 type:b dur:2 cpbdur:2 q:23.55 aq:20.24 tex:71219 mv:35109 misc:14584 imb:373 pmb:6328 smb:9354 d:s ref:0 ;
in:275 out:276 type:b dur:2 cpbdur:2 q:23.54 aq:20.08 tex:62543 mv:32748 misc:14013 imb:400 pmb:5708 smb:9947 d:- ref:0 ;
in:280 out:277 type:P dur:2 cpbdur:2 q:23.56 aq:16.53 tex:1132169 mv:78506 misc:2805 imb:1996 pmb:13720 smb:339 d:s ref:0 ;
in:278 out:278 type:B dur:2 cpbdur:2 q:23.55 aq:19.32 tex:171405 mv:55251 misc:14920 imb:641 pmb:9598 smb:5816 d:s ref:0 ;
in:277 out:279 type:b dur:2 cpbdur:2 q:23.54 aq:20.08 tex:65155 mv:34642 misc:14211 imb:365 pmb:5996 smb:9694 d:s ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:23.55 aq:20.22 tex:64520 mv:34179 misc:14413 imb:381 pmb:5948 smb:9726 d:- ref:0 ;
in:284 out:281 type:P dur:2 cpbdur:2 q:23.55 aq:16.64 tex:1134019 mv:77880 misc:2885 imb:2003 pmb:13733 smb:319 d:s ref:0 ;
in:282 out:282 type:B dur:2 cpbdur:2 q:23.55 aq:19.40 tex:172068 mv:54535 misc:14845 imb:601 pmb:9505 smb:5949 d:s ref:0 ;
in:281 out:283 type:b dur:2 cpbdur:2 q:23.55 aq:20.17 tex:74083 mv:35781 misc:14696 imb:368 pmb:6486 smb:9201 d:s ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:23.55 aq:20.20 tex:69168 mv:35022 misc:14482 imb:386 pmb:6268 smb:9401 d:- ref:0 ;
in:288 out:285 type:P dur:2 cpbdur:2 q:23.50 aq:16.61 tex:1486799 mv:82837 misc:1948 imb:2633 pmb:13245 smb:177 d:s ref:0 ;
in:286 out:286 type:B dur:2 cpbdur:2 q:23.52 aq:19.12 tex:208182 mv:61282 misc:14136 imb:766 pmb:10213 smb:5076 d:s ref:0 ;
in:285 out:287 type:b dur:2 cpbdur:2 q:23.54 aq:20.16 tex:65318 mv:34081 misc:14489 imb:375 pmb:5876 smb:9804 d:s ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:23.51 aq:20.22 tex:80540 mv:39769 misc:14787 imb:557 pmb:6579 smb:8919 d:- ref:0 ;
in:292 out:289 type:P dur:2 cpbdur:2 q:23.51 aq:16.48 tex:1229132 mv:78661 misc:2471 imb:2139 pmb:13633 smb:283 d:s ref:0 ;
in:290 out:290 type:B dur:2 cpbdur:2 q:23.50 aq:19.37 tex:192861 mv:58882 misc:14353 imb:757 pmb:10084 smb:5214 d:s ref:0 ;
in:289 out:291 type:b dur:2 cpbdur:2 q:23.50 aq:20.18 tex:82832 mv:40618 misc:14686 imb:542 pmb:6831 smb:8682 d:s ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:23.50 aq:20.23 tex:72084 mv:35299 misc:14449 imb:410 pmb:6324 smb:9321 d:- ref:0 ;
in:296 out:293 type:P dur:2 cpbdur:2 q:23.50 aq:16.45 tex:1205187 mv:79267 misc:2722 imb:2076 pmb:13671 smb:308 d:s ref:0 ;
in:294 out:294 type:B dur:2 cpbdur:2 q:23.50 aq:19.30 tex:185819 mv:57835 misc:14754 imb:683 pmb:9830 smb:5542 d:s ref:0 ;
in:293 out:295 type:b dur:2 cpbdur:2 q:23.51 aq:20.14 tex:75048 mv:37085 misc:14547 imb:422 pmb:6394 smb:9239 d:s ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:23.50 aq:20.13 tex:73969 mv:36653 misc:14658 imb:377 pmb:6419 smb:9259 d:- ref:0 ;
in:300 out:297 type:P dur:2 cpbdur:2 q:23.48 aq:16.37 tex:1178046 mv:78818 misc:2856 imb:2037 pmb:13664 smb:354 d:s ref:0 ;
in:298 out:298 type:B dur:2 cpbdur:2 q:23.49 aq:19.24 tex:171367 mv:56549 misc:15044 imb:655 pmb:9441 smb:5959 d:s ref:0 ;
in:297 out:299 type:b dur:2 cpbdur:2 q:23.50 aq:20.19 tex:67040 mv:34108 misc:14348 imb:382 pmb:5935 smb:9738 d:s ref:0 ;
in:299 out:300 type:b dur:2 cpbdur:2 q:23.49 aq:20.05 tex:62452 mv:32822 misc:14062 imb:374 pmb:5669 smb:10012 d:- ref:0 ;
in:304 out:301 type:P dur:2 cpbdur:2 q:23.46 aq:16.45 tex:1196140 mv:79302 misc:2742 imb:2017 pmb:13746 smb:292 d:s ref:0 ;
in:302 out:302 type:B dur:2 cpbdur:2 q:23.47 aq:19.22 tex:174174 mv:57592 misc:14882 imb:691 pmb:9497 smb:5867 d:s ref:0 ;
in:301 out:303 type:b dur:2 cpbdur:2 q:23.48 aq:20.18 tex:67237 mv:35193 misc:14762 imb:370 pmb:6029 smb:9656 d:s ref:0 ;
in:303 out:304 type:b dur:2 cpbdur:2 q:23.47 aq:20.18 tex:73946 mv:35655 misc:14799 imb:326 pmb:6574 smb:9155 d:- ref:0 ;
in:308 out:305 type:P dur:2 cpbdur:2 q:23.49 aq:16.41 tex:1164308 mv:79338 misc:2810 imb:2080 pmb:13612 smb:363 d:s ref:0 ;
in:306 out:306 type:B dur:2 cpbdur:2 q:23.48 aq:19.23 tex:173295 mv:55691 misc:14854 imb:656 pmb:9587 smb:5812 d:s ref:0 ;
in:305 out:307 type:b dur:2 cpbdur:2 q:23.47 aq:20.31 tex:75622 mv:35308 misc:14950 imb:352 pmb:6517 smb:9186 d:s ref:0 ;
